ID,Text
C215_13,好不容易，孩子長大了，終於要上大學，這幾年過得也不容易，前幾年老公突然病倒，剩我一個跟要帶兩個小孩，好在有朋友介紹工作，跟老公留下的錢才可以過到現在
C240_13,心靈的慰藉，而台灣正是那個理想之地。無論是熱情好客的人民、豐富多元的文化，還是美味可口的小吃，台灣都讓人流連忘返。
C306_16,當然是在香港的，我最親愛的哈妮姆姆，身體最近越來越不好，請你一定要照顧好自己，多吃多運動，我想你愛你
C318_13,最近的天氣特別冷，冷風刺骨，連呼吸都帶著寒意。穿上厚厚的衣服，還是覺得冷得透心。好想窩在溫暖的被窩裡，喝杯熱茶暖暖身子。希望這個寒冷的天氣能早點過去，迎接溫暖的陽光。
C91_16,想跟我老公說，謝謝你的包容，我當初剛來這裡時很不適應，但感謝你的包容與耐心，現在除了一些大陸口音之外，很容易被認為是台灣人，這邊也比較自由一些，我喜歡。
V474_16,爸，我真的很擔心你的身體狀況，有空多做些運動，保重自己好嗎？最近天氣變冷了，記得多穿衣服，別讓自己著涼了
C21_16,我真的不知道該說什麽，如果要說的話對自己說吧，這些年在台灣真的辛苦自己了，雖然過的很辛苦，但也要保持一個樂觀的心情，不管遇到任何事情都不要放棄初衷
V435_16,親愛伴侶～不管未來的路會怎麼走，我都會在這裡，為你加油，並且陪伴你走過每一個高低起伏，是你讓我明白了耐心與包容的力量。
V430_13,跟老公員工旅遊去日本，第一次去還蠻開心的，平常因為會暈車，沒有機會出遠門，因為是跟老公同事還有家人第一次碰面，覺得蠻緊張的
C100_13,心情不錯，我的工作是社團教練，每天都會接觸到小朋友，給他們上課中，和他們在一起有說有笑很開心，仿佛自己也回到了童年
I521_16,因為我距離跟印尼家人很遠，所以我很期待每天都能和家人聊天，不過還好現在有非常實用的網路可以讓我和家人保持聯繫。
I553_13,我最近心情還不錯，因我有2個女兒，大女兒已經嫁人，她先生的工作，家人都很好，大女兒運氣很好，一切都很順利，但我的小女兒，最近健康出了一點問題，在家修養3個月後，現在重新在台北工作，也希望一切順利平安。
I539_13,小時候感覺過年都好久，長大了何況有了家庭感覺好快又過年了，不知不覺又一年，雖然過年要花錢又多了一歲還是很喜歡。希望過完農曆新年可以找到一份穩定，制度，正式的工作
V350_16,對孩子期望 希望他能學會有毅力及意志力，不怕犯錯 不怕學不會 就是學會不恥下問 一遍一遍的把生活的態度建立起來。
V386_13,家庭遇到困難事情，心情很不好，時常自己一個人偷偷難過傷心，不知道要怎麼辦，希望不好的事情可以解決，回到以前快樂的生活。
C217_13,每次聽到故鄉的歌，或者想到那裡的風景，心裡就特別踏實。那裡的一切，無論是人還是事物，都讓我有一種安心的感覺。
V378_13,"現在臺灣的生活已經很適應了
有方便的捷運
有好吃的東西
有很多東西可以買
有很多地方可以去
有很多東西可以玩
臺灣人很好 "
C212_16,謝謝我的家人，陪在我身邊，他們為我做的事，讓我非常感動，我要好好珍惜和家人在一起的每一段時光。我愛你們
C32_13,在美麗的寶島台灣已經22年了，比在母國居住時間更長，不算多厲害，但也一切都適應了。生活的一切，不算多出眾，但也知足。當然一路上也遇到很多貴人，內心感激不盡。比如新住民協會前理事長梁金妮就是我最大的貴人，協助我度過難關，讓我增長很多知識，絕對是我希望成為的對象，我還在努力的學習中，當然希望可以像她一樣，幫助更多新住民或新住民二代，謝謝！
C154_16,感謝父母親帶我來到這個世界，讓我衣食不缺，做我最強的後盾，讓我勇敢的往前走不用擔心任何事情，我愛你們
V377_16,"在最近兩個月內，我想與一位老朋友分享我的心情。由於工作和生活的壓力，我感到有些疲倦，但每次想到我們共同的回憶，我的心情總會變得輕鬆起來。我會告訴他我對未來的期待，以及我們再見面的願望，希望可以從他的支持中找到更多力量。這段時間真的很想念他，希望他一切安好。
"
I528_13,在過去的三年裡我一直非常忙，因為我的丈夫患上了罕見疾病，感覺時間過得非常快。有時候我會想念故鄉，但幸好有網路，讓我可以與家鄉的家人互動。我的心情有時也會感到恐懼，不知道接下來丈夫會發生什麼，如果他離開我和孩子，我覺得自己還沒有準備好去面對這一切。希望醫生能儘快找到治療我丈夫的藥物。.
V378_16,"我的女兒 
看著你健康的長大
我心情很好
看著你長的很好
我很安慰
看著你憑著自己唸書有讀到大學
我很為榮"
I576_13,最近兩個月，我的心情有好有壞。有時候覺得很開心，因為家人都平安、生活也穩定；但有時候也會覺得有點累，因為需要努力工作和學習新的事情。有時我會想家，特別是想到家鄉的食物和朋友。不過，每天看到孩子們健康成長，我就覺得很幸福，也很有力量繼續努力。
C152_16,我會找自己的小孩說話描述最近家裡發生的事，最多的話題會聊貓咪yuki的趣事，yuki是我們家目前最受寵的家庭成員之一
KH654_13,心情很不錯，不過最近工作家庭有一些忙碌，希望可以好好有時間充足好好休息，工作時間比較多，與家人陪伴很少，也沒什麼自己個人時間。
I537_13,目前我內心很平靜，也很感激能夠完成我的日常工作。從早到晚工作，星期六和星期日放假。
P581_13,我感覺很好，很快樂，總是正向、積極思考，我認為每個問題都會有解決方案，無論什麼年齡都需要不斷學習，給予比接受更好，以適當的方式幫助人們會使人的生活更有意義。
I525_16,我想跟我的外孫子說，我發現現在的年輕人在態度上非常缺乏。正常的禮儀非常重要。而且需要從小就貫徹執行。因為良好禮貌的價值觀是要從小就養成的，如果沒有從小養成良好的禮貌，那麼等到成年人之後就很難做到了。所以，從小就培養良好的禮儀和態度非常重要，這樣未來國家就不會缺乏有素質的人，謝謝。
V368_16,你最近好嗎？在家裡都在做什麼？有沒有吃飯？還有去哪些地方嗎？生活上有沒有什麼問題，我們都可以互相討論
C128_16,老婆謝謝你這麼多年陪我生活，雖然這幾年生活比較穩定了，孩子也長大了，但想到以後還是有點擔心，最近物價越來越高，上班要更努力了
C259_16,我會對我的朋友說：謝謝你在這段時間一直陪伴我，無論是開心還是難過的時候，都能感受到你的支持和理解。這段時間我們一起面對的挑戰讓我更加堅定，也讓我更加珍惜我們之間的友誼。我希望未來無論發生什麼，我們都能繼續一起走下去，互相鼓勵，分享更多的快樂與成長。
C273_13,臨近回家過年，心情既期待又興奮。想到能與家人團聚，一起分享美食、談天說笑，所有的疲憊似乎都變得微不足道。過去兩個月雖然忙碌，但想到家鄉的溫暖和新年的歡樂氣氛，內心充滿幸福感。希望新的一年能帶來更多美好的回憶，也祝家人平安健康，團圓的時光格外珍貴。
C205_13,最近，因生活中的小確幸而感到開心。天氣逐漸變涼，適合出門郊遊或參加年末的節慶活動，享受與家人朋友的時光，也與朋友約好要去吃耶誔大餐，家裡大大小小的事，不論工作不論生活也都很順心
C309_13,台灣是很友善很有人情味的一個國家，生活中遇到的人事物都很棒，很慶幸來到一個這麼好的環境，真的很喜歡台灣的一切
C11_13,很討厭被人暗地裡排擠，或是背後說八卦，面對城府很深的女同事，心裡總是擔心被算計，即便知道這個人是誰，仍要保持微笑，有點累，但是這個環境就是這樣的，所以要學習適應，如果在大陸，以自己的脾氣早就當面對質，訓斥一頓，可是現在生存環境不同，學習沉默，學習轉念，要歡喜過日子，不要因為個別人影響自己的好心情~每天都向陽生活~
V390_16,妹妹，很想念你，我們從小都一直在一起依賴，你不要怕一個人， 姐姐可以找到房把你接來一起住一起吃一起玩
V371_13,心情平淡，每日正常上班，接送小孩上學，補習，下課，準備早晚飯，洗衣服做不完的家事等等，雖然很無趣，生活平淡，好在孩子乖巧懂事，假日偶爾與同鄉聯絡，日子順遂即可！
C67_16,老公我很幸運嫁給你，讓我從人生地不熟的地方來到台灣，我覺得能遇到好老公你，真是太幸運也太幸福了，如果有第二次選擇，我還是希望能嫁給老公你
V343_13,最近兩個月內，我的心情有些波動，時而充滿希望和喜悅，時而感到焦慮和不安。更好的未來，希望能克服困難，迎接新的挑戰。
C202_13,新住民在台灣的生活經歷是多元的，雖然一開始會面臨一些挑戰，但台灣社會的包容性、生活的便利性以及對外來文化的尊重，都我能夠逐步融入並享受這片土地的多樣性。
P586_16,我最想跟我的媽媽說話，因為很久才回香港一次，所以特別想念母親，還有媽媽煮的飯菜，所以很想他，平常都會視訊，但還是很想見媽媽
C77_13,來到台灣超過10餘年，仍感受到台灣人熱情的歡迎與親切。無論是日常生活中的微笑問候，還是幫助解決問題的耐心，台灣人的友善讓我在異鄉也能感受到家的溫暖。
I524_16,我想跟媽媽說我的狀況，身體常常痛，我不知道該吃什麼藥。
V423_13,快要聖誕節了，街上很多漂亮的裝飾，有空的時候去看看心情會變好，最近天氣很冷出門有點痛苦但是為了生活必需出門工作，快要過年了很想念家鄉的家人，打算過年後找時間回去看家人
P582_13,我覺得有點累，腳有點痛，有時會感到悲傷、沮喪和想念我的孩子，喜歡和朋友一起度過，以擺脫悲傷和焦慮。
C227_16,如果要跟某個人說話，我會對朋友說：「謝謝你一直陪伴在我身邊，讓我在忙碌或低潮時都有依靠。希望我們都能保持初心，一起努力，迎接更好的未來。」
C22_13,生活中難免有情緒低落的時候，只要找到抒發情緒的方式，找到出口去釋懷，一切都會有所轉變，多學習心自然寬
C42_13,心情同一般要照顧小孩的媽媽一樣，每日上下課接送，煮飯 還有學習複習、才藝班、安全假日出遊，沒有時間好好休息。
C70_13,台灣很民主，在這邊生活很自在，要說什麼做什麼都很自由，真的很難能可貴，我在這很習慣很開心，在這邊生活後，回大陸有時還會不太習慣。
I515_16,我不知道誰願意幫我，每個人只想到自己而已。社會局有跟我訪談但只是一個書面報告，也不知道怎麼幫助。我只能放棄
V472_13,"和親密的人一起度過美好時光，心情被幸福填滿，無意間發現生活中的美好，比如品嚐美味的食物、看到美麗的風景。
"
C310_16,姥姥，您離開後的日子，家裡常常想起您的笑容和溫暖。感謝您一直以來的愛與付出，教會了我堅強和善良。我很想念和您在一起的時光，尤其是那些平凡卻幸福的日子。希望您在另一個世界一切安好，也希望我能繼續讓您感到驕傲。
I556_13,能在台灣生活的新住民是很幸福！當時的台灣對其實還蠻封閉的國家，對很多來自各地的外來住民的母國文化並不重視。想當初剛到台灣，政府對於新住民的各項福利措施也都做的沒現在的完善，即便很想推廣家鄉的文化 ，但政府沒有這方面的舞台，讓我們能將自己國家的文化介紹讓更多台灣人知道。
V481_13,失敗只是暫時的，我一定能學到經驗並變得更好，只要一步步來，就一定能完成目標，回憶過去曾經解決困難的經歷，提醒自己這次也能度過難關
C17_16,想跟老公說話，謝謝老公對我的愛護與包容，其實我們是互相包容。我們從結婚到現在20多年了，我們相互尊重，相互理解，相互護持到現在，一路走來其實也很幸福
I566_13,心情還可以，我很喜歡陪婆婆去台灣市場買菜，可以學到殺價技巧，婆婆也都會帶我認識那些菜販，菜販還會送我一些菜。
V468_13,心情感到充實與滿足，完成了一項重要的任務，得到了同事和上司的肯定，心中感到充實和滿滿的成就感，期待未來更美好
C126_16,爸爸媽媽我想你們了，每次過年你們都煮好豐富給我吃，然後一起回去看姥姥，在這裡吃的有點普通，但是也還能過日子，你們兩個要保重身體
C248_16,爸爸感謝您一直以來的支持與鼓勵，您的辛勞和智慧讓我成長，每次遇到困難時想到你的教誨，就能重新找到前進的動力，希望未來能多陪伴你，回報你的付出
C158_16,老婆，我們一起來台灣這麼久了，雖然存到一些錢，但是要在台灣買房子還有困難，不然我們考慮考慮回老家買房好嗎，我知道妳喜歡這裏，但是台灣東西也越來越貴了，生活不容易啊
C249_16,寶貝女兒感謝你帶給我無盡的歡樂和成長，看著你一天天長大，我感到無比驕傲。無論未來怎樣，我都會在你身邊支持你，給你力量，媽媽永遠愛你
C161_13,心情還算不錯，大家都對我很友善，和大家相處的很融洽，只是時間被綁的很緊，想要多一點自己時間，可以多做一些想要做的事情。
P586_13,跟老公認識是在香港，他來工作，我們是在工作認識的，結婚後才搬到台灣居住，感覺台灣人很不錯，也很熱心
V429_13,同事因爲跟老闆娘在吵架，要我跟她一起換工作，但是我想要繼續待在這裡，離家裡近也不用騎車，薪水也不錯夠用就好
C55_13,學習有些壓力，但碰到好老師、好同學非常感恩，工作上有信心，不拘小節，家庭生活雖然遇到煩惱事，但有有改變有進步，很欣慰。
C295_16,我會對自己說：「過去兩個月的努力值得肯定，無論挑戰還是收穫都讓你成長。跨年將至，放下疲憊，感受當下的幸福，迎接充滿希望的新一年。相信自己可以做得更好，未來一定會更加精彩。」
C43_16,找人傾訴在原生家庭所有的被迫和不快樂，非常予盾是否要和她們斷絕來往，也許我是不多的認為婆家比娘家好的人
C36_13,因受大環境不景氣影響下，心情還好，希望不景氣的生活能夠趕快恢復到一個的程度，讓大家不要在生活在水深火熱之中
V387_13,台灣很好的一個地方，只有很一開始不適應，有很多同鄉可以照顧，不會寂寞孤單，喜歡台灣人，台灣人很好讀的相處
V376_16,婆婆知道我怕冷，特地幫我買了一件保暖的大衣，心裡非常感動。她總是這麼細心關懷，讓我感受到無比的溫暖和愛。這份心意，我會珍惜並永遠記在心中。
C282_16,如果要跟某個人說話，我會對朋友說：「謝謝你在過去一年裡的陪伴與支持，讓我在困難時有依靠。跨年快到了，願我們都能實現自己的目標，新的一年充滿希望與幸福，一起迎接更美好的未來！」
I551_16,我喜歡和我兩個女兒聊各種事情，而她們也非常喜歡向我詢問我以前在印尼時的生活經歷。
C65_13,台灣民眾全部都很熱心，覺得在台灣有被熱心招待。東西很好吃，問台灣人他們什麼問題都會跟我說。我很喜歡吃台灣小吃，以後要買房生活在臺灣，喜歡臺灣的東西，可以買房定居在台灣
V374_13,嫁來台灣10幾年，跟著我台灣老公ㄧ起種花。家庭生活還算不錯，我們生ㄧ個兒子已經上大學，兒子也很乖不會讓我們操心，生活品質穩定。
I544_16,我想跟媽媽說，很久沒有回去印尼了，想要有多一點的時間可以回去印尼，希望能夠多回去陪家人，然後重新回憶小時候的時光
C308_13,心情很不錯，每天都過的算蠻開心的，身邊朋友都對我很和善，小孩也都很乖巧，公婆也把我當女兒看待，沒有什麼婆媳問題。
C85_13,最近台灣空氣污染嚴重，許多地區的空氣品質不佳，尤其是霧霾天氣。為了保護健康，出門時一定要戴上口罩，減少污染物對呼吸道的影響，也希望大家共同關注並改善空氣品質。
C35_13,心情低落…覺得自己很失敗，莫名的想要哭，心理狀態常感到相當不舒服，會不由自主的沮喪、難過，憂鬱，感覺有很多事壓在自已身上
C35_16,我不知道自己怎麼了，就覺得自己很失敗，做什麼事都沒有動力，壓的自己想要逃，雖然很想正面積極應對，但力所能及
M647_16,因常常想念家鄉的親人和朋友感到孤單，需要重新適應職場環境，也因為語言和文化差異而感到挫折，但台灣的台語會讓我感到陌生。
I507_16,與朋友交談，我想在家創業也可以賺錢，可以打理家庭及照顧孩子。
C142_13,有時候感覺到政局動盪，只想過著平凡生活，想在台灣這片土地上好好的過生活，及只想讓小孩子平安長大，不希望再回到自己的出生地。
V489_16,"媽媽，謝謝你每天為家裡操心，真的辛苦你了，有你在家裡總是很溫暖，我很感激你做的一切,謝謝你一直以來的照顧，辛苦你了"
V432_13,遠離故鄉，來到一個陌生的地方，容易感到孤單和沮喪，遭遇家庭暴力與外人異樣的眼光，家庭開銷，子女教育費用等問題產生焦慮感
C58_13,希望大陸新住民也有專案專法，讓中國在台新住民有更多的資源，生活上的到最實質的幫助，不是申請什麼都有限制
C76_13,我覺得人其實都有判斷錯誤的時候，尤其是自己狀態更不好的時候，任何事情都足夠讓你跌入萬丈深淵，開始發現不對勁是因為，突然間一堆多事情就都發生在自己身上的時候，才開始去意識到
C315_13,最近心情總是無法平靜，生活中的瑣事讓我感到壓抑和焦慮。無論怎麼努力調整，似乎都難以擺脫這種煩躁的情緒，心裡總有一種說不出的沉重感。希望能找到一些方式緩解這種壓力。
C64_13,最近心情還不錯，台灣人很友善，也很熱情，醫療資源也很方便，交通狀況，物價房價，物流運輸都很發達，很希望能拿到台灣身分證
I536_16,想與1955專線或113婦幼保護專線哭訴。談話內容：我要告我的公婆還有我不負責任的丈夫，他們總是對我無禮，常常罵我髒話，把我趕出家門。
C5_16,感謝台中市新思路新住民協會的理事長陳習珍女士，是您用自信優雅富有智慧的新女性形象讓我們看到新住民該有的生活態度，不管身處何處依然活出精彩的自己！更是利用自我的能力去幫助有需要的新住民姐妹，讓她們找回自己，肯定自己，鼓勵姐妹利用自己的優勢學習技能與創業，有效發揮自我的能力，將弱勢轉換成優勢，成為更優秀的新女性力量！
I571_16,婚姻關係中一直存在家暴，面臨經濟壓力，小孩教育問題，常常因為口音國籍問題融入自信心和社會融入造成困難。
I571_13,嫁到台灣後，不僅需要擔任家庭主婦，還會承擔繁重的勞動工作，語言障礙、社會歧視家庭暴力是經常遇到的問題，小孩子受到歧視
C215_16,老公，你過得好嗎？，你離開之後家裡都不給我錢了，怕我把錢拿走就不回來，沒想到這麼久了，他們還是不相信我，好險小孩很聽話，已經要上大學了，你也可以放心了
V350_13,女兒！對妳期望 只希望妳能學會有毅力及意志力，不怕犯錯 不怕學不會 就是學會不恥下問 一遍一遍的把生活的態度建立起來。
I512_16,和想在邦加島度過餘生的媽媽說話，身為邦加人，媽媽真的很愛她的家鄉，儘管她必須在療養院度過晚年，因為媽媽身邊沒有主要家人了，同時我身為她唯一健在的孩子但已經遠嫁他國了，所以媽媽說她想在家鄉邦加島，度過晚年時光.
C114_16,我想跟台灣的家人說，嫁來台灣這麼多年，剛開始很不習慣，還好我丈夫的家人都對我很好也很包容我，很謝謝你們，慢慢的習慣這個家庭，生了小孩，我也把他們當作自己的爸爸媽媽在對待。
T602_13,最近工作繁忙，覺得很累，泰國同胞們發生各式各樣問題 無論怎麼處處理問題，也處理不完，有時覺得心很累，都沒有自己時間，休息時間也少，有時很想很想休息!
C1_13,最近我受邀前往大陸做採訪，講課，因為我的專業可以幫助大家，我覺得工作生活都很愉悅。同樣回到台灣時，可以幫助更多需要幫助的人，最近有快樂有用的人。
C62_13,最近這段期間煩惱小孩，她上大學有交個男朋友，蠻著父母在外租屋，在麥當勞打工，一個禮拜上四天班，學習的時間減少了，說什麼都不聽， 真的教育好失敗
T616_13,狀況很糟糕，因為沒工作，身體健康不好，朋友借錢不還，總是想很多，負擔很重，家裡開銷大，必須一個人負擔。
C243_16,感謝老闆一直以來的支持和信任，您的指導讓我受益匪淺。最近心情很好，工作中也不斷得到成長，感恩有機會在這樣的團隊中與您一起努力。希望未來能繼續為公司貢獻更多力量。
C263_16,謝謝主管一直以來的指導與幫助，讓我在工作中不斷進步。您的專業和耐心解答讓我學到了許多，無論遇到任何困難，您總是給予我鼓勵與支持。我會繼續努力，回報您的栽培。
C97_13,最近覺得工作壓力大，常常需要加班，感覺疲憊不堪。雖然工作挑戰性大，但長時間的高壓環境讓我身心俱疲。希望能找到更好的時間管理方法，讓自己能平衡工作與生活，減少壓力。
T604_13,針對健康狀況非常焦慮，常要看醫生，容易感冒，全身痠痛，造成身體不舒服
C219_16,老公，你為了家庭付出那麼多，一肩扛下所有經濟重擔，我看在眼裡心疼又內疚。我一直找不到工作，無法分擔你的壓力，但我會努力成為你的後盾，陪你一起走過這段路。
C265_13,疫情後因為小孩上課關係，都還沒回去看家人，雖然能透過視訊，但終究少了團圓的感覺，尤其下個月要過年，感受更明顯
C78_16,一樣來台灣的姐妹，說生活遇到的事情，聊聊天也是可以讓心情不錯，沒有什麼特別的，過日子而已，大家互相分享互相加油
C297_13,來台灣這麼久，有穩定的工作、也有穩定的生活，我這幾年要再多賺點錢，希望再過幾年，可以退休回老家，好好的陪陪爸爸媽媽
C83_13,台灣有許多美麗的景點，其中台南是我最想去的地方。那裡的古蹟景色與小吃，都令人嚮往，感受南部鄉親的魅力。希望能親身體驗那份寧靜與美麗。
C252_13,我感覺一切很好，現在已無不適應，土地跟人跟風景都很好，除了有時會想家人心情比較不好，其他就都很好，以後也會越來越好的。
C75_16,想和老公說，萬事請以小孩為主，他們都還小，對人事物的體驗都還完全不懂，請儘量以身作則，身教重於言教，身為父母的一舉一動，都將影響他們未來的表現。
MM651_16,希望女兒做什麼決定媽媽都會支持，所做的決定也讓媽媽的我知道一下，跟媽媽講話聽不懂時，請不要不耐煩的語氣對我講話。
C96_13,與新住民好閨蜜的週末聚會充滿歡樂，大家開心聊天，互相分享生活經歷與文化故事。這樣的交流不僅增進了友誼，也讓我對不同的文化有了更多了解，感覺非常愉快和充實。
C148_13,"在台灣的適應自己覺得要再進步,對國字的學習和認識也在努力加油中,很喜歡這裡的氣候,沒有家鄉冷而更溫暖,也有家人一起生活很好."
C188_13,最近騎機車上班都凍了，賊冷阿，風超級大真可怕，暖暖包不離身。不過下班去吃各種鍋很開心，好吃又溫暖，是最近的心頭好。
C247_13,有時候與婆家的相處讓我感到壓力，總覺得自己無法完全融入。他們的期待與觀念常讓我感到不被理解，儘管努力保持和諧，但有時還是覺得難以平衡自己的情感與家庭的需求。
C129_16,很想跟爸爸媽媽說話，就只是很想說謝謝
I545_16,爸爸媽媽我很想你們，希望有機會能多多回去走走看看，回去還是比較自在。現在很幸福就是離你們遠了點，不能隨意回去
C292_16,奶奶雖然我離開家鄉很久，但每天都在想你，希望你能夠身體健康快樂，我會常常回去看你，想著你的溫暖你的笑容，就能夠讓我忘掉煩惱，永遠愛你
C39_13,已過50以上的年齡，還能夠擁有一份照顧服務員的工作，有一個穩定的收入，又找到自己有興趣瑜珈休閒運動，心中充滿了感恩，更感謝自己信靠了主耶穌。
V331_16,希望新住民姐妹能往正面方向前進。多多學習智能、多嘗試不同工作內容，會找到自己適合的工作。提升自己的專業。多多回歸社會。
T610_16,想對媽媽說：「我想吃您做的飯，好想念泰國菜，像是冬蔭功湯麵和酸辣湯粄條。
P592_13,我覺得台灣人民很善良，遇到外地來的外國人都會打招呼，關心在這裡住得好不好，有沒有什麼需要幫忙的地方，讓我覺得很溫暖。我在這裡認識很多台灣的朋友，他們都把我當好姐妹常常跟我聊天，讓我不會感到孤單寂寞。
T615_13,不快樂，因為是獨家老人，沒朋友，沒工作，身體也生病，板橋姐姐正在幫我申請台灣身分證，非常麻煩，謝謝泰國姐姐
V486_16,哥哥，我知道你很努力，別給自己太大壓力，我們都在支持你，我真的很欣賞你處理事情的方式，能有你這樣的哥哥，我特別驕傲
M633_13,空巢期，孩子長大，先生半退休狀態，思想過於保守，無法深談是影響自己的生活方式。我正在努力學習做我自己。用工作塞滿時間。
C118_13,很高興能夠來到台灣這座寶島，一開始還很擔心沒辦法融入這個陌生的環境，心情一直忐忑不安，但是隨著時間過去也漸漸發現自己成為他們的一份子，實在是很令人高興
C72_16,我要跟家人說謝謝，臺灣很好風景好，臺灣人人情味濃厚，對外國人都非常友善，遇到不同人都給予莫大的尊重，大家對我都很好
V335_16,感謝老公和我的寶貝孩子們，感謝你們來到我身邊，感謝你們選擇接受了我，教我如何當好一位妻子，如何當好一位母親的角色，帶給我生活的種種新鮮挑戰，讓我一步一步的品嚐，向上！
C271_13,心情在忙碌與穩定中交替，偶爾感到壓力，但更多的是收穫的喜悅。完成目標和克服困難讓我充滿成就感，而家人與朋友的支持帶來溫暖與力量。整體來說，這段時間雖有挑戰，但也充實且有意義。
C320_13,家庭成員之間存在不同的文化差異，台灣的傳統節日和習俗與香港不一樣。學習台語來溝通可以讓彼此的交流更順暢。有時會購買一些熟悉的食材回來自己烹煮。
C178_16,老闆可不可以把我的薪水調高一點或者是時數拉長一點，我工作時間太短了，想要多賺一點錢，台灣東西太貴了，快要活不下去啦
V447_13,有許多平靜和感激的時刻。遇到一些挑戰，但也有突破的時候。心情像是過山車，不過我漸漸學會接受這些波動，並且在每個過程中尋找成長。
M622_13,57歲，找工作受年齡限制，為即將到來的老化階段儲蓄增加焦慮
C4_13,現在我自己一個人生活，給自己要快樂的生活，在自己身體健康的時候，多做一點公益活動，為自己多積福報，讓自己快樂也快樂身邊的朋友們。
C316_16,親愛的寶貝，願你在人生的道路上始終保持一顆純真和勇敢的心。無論遇到什麼困難，記得爸爸媽媽永遠在你身邊支持你，陪伴你成長。
C27_16,對自己說：釐清思路向前走。先暫緩腳步放慢速度，找出自己真正想要的，有時候取捨很難但相信自己會變的越來越好的。
C294_16,每個晚上，躺在床上，和你聊著一些日常的瑣事，分享彼此的想法和感受。那些微小的對話，卻總能帶來莫名的安慰和喜悅。或許，生活的快樂並不是來自那些激動人心的時刻，而是這些安靜又真摯的交流。
I534_16,我很想能跟我的寶貝小兒子像以前一樣聊天，可是他現在已上天堂快兩年了，因為生病。我好愛他，他是很棒的兒子，什麼事都會幫忙我，也喜歡聊天，什麼事請都會聊的很多。我有什麼東西好吃的都會想起他，都會在他照片面前跟他講話，可是他現在無法回我了。想起他，我心很難過很心疼。
P598_16,雖然有年紀了，但最想念的還是在遠方的爸媽，因為經濟的狀況無法接你們過來，讓我有很大的遺憾。好在現在手機很方便，可以讓我能想你們時就打給你，看看你們過得好不好，也希望你們能好好照顧自己，不要生病了。
P594_16,台灣會發生戰爭嗎？政府會得到國際援助嗎？
C62_16,基本上都跟另一伴說說上班遇到的事，公司發生的事情，說一下自已的看法與心情，互相分享，如在網路上看到好笑的影片也會給老公分享
P585_13,沒有什麼特別，很普通。生活上還行，小孩很調皮但總是該照顧…好好的陪伴，教育，讓他可以找到屬於自己的未來。
V355_16,我很想和我的先生說很多話，分享我的心情並計劃新的一年。我感到非常幸福和幸運，因為我的生命中有一個一直陪伴的他，他總是與我同行，傾聽並分擔一切。
C210_16,我希望老公還是可以偶爾幫忙帶小孩，讓我出去走走，去呼吸外面的空氣，不然小孩哭鬧我每天陪著他我壓力很大，我也需要有喘息的空間
V328_13,精神振奮，樂觀，充滿熱情，好好工作，加上有參加社區，社團活動。此外，更有趣的是，即使我很忙，但是我仍然可以安排時間陪伴家人，做自己喜歡的事情（如看書、看電影、約好朋友聚聚…）
C15_13,台灣生活還不錯，有很多免費課程可以學習，生活節奏比較慢，看醫生診所比較方便，台中公交捷運，出行也很方便，就是沒有身份證不能購房，比較不好
V342_16,我是來工作賺錢的，你為什麼都講我的壞話，開始學我不會，你就不想要教我，都要找我麻煩，人在作天在看，你怎麼去亂講話，我都聽到，我把你當成，，，在號
P591_13,來到臺灣之後，我的先生鼓勵上很多課，學習中文，也去報名烘焙課程，一開始我們語言有點不懂，但大家都教我，我學很快，現在一個人出門沒有問題，很棒！
V326_13,關於我們新住民在台灣生活考試方面是否有加分，例如我本身讀護理目前三年級，我讀進修五年是否兩年後畢業考護理國考有加分呢？這問題我ㄧ直在想，因為2月份我有參加衛福部考試都是70幾分了還是沒及格，那場有92位參加20幾位不及格，對我來說我考到70幾分是很不錯，還是沒及格有點難過.
V420_16,最近想念我的媽媽，他目前只能自己在家，沒有我的陪伴，我離開家鄉太遙遠了，好險現在有視訊可以聊天，陪伴了媽媽
I556_16,孩子 ～ 想知道當新住民孩子是什麼樣的心情，是否有格格不入的感受？還是覺得很光榮或當自己跟台灣住民的孩子一樣呢？
V409_16,儘管台灣社會相對開放，但越南新住民仍可能會面臨一定程度的社會排斥與歧視。由於外貌、語言差異及文化背景的不同，部分越南新住民可能會在公共場合或社交場合感到被排除或不受尊重。
C179_13,從以前到現在，從來沒想過回來台灣定居，後來因緣際會之下跑來台灣認識了老公，才認份的住在台灣，覺得台灣其實還不錯
V415_13,我在台灣很好，我個人對台灣國家很熟悉。台灣人很好，台灣也是一個很溫暖的國家。有時候我忘記，我以為台灣是我越南的國家，很謝謝台灣國家讓我繼續留在台灣，好棒，很感謝感恩
M643_16,您們的愛，是我們生命的溫暖庇護，您們的支持，是我們前進的動力。 您們的關懷，如同陽光，溫暖著我們的心房。 我們要感謝您們，感謝您們一直以來的愛護和支持，感謝您們讓我們成為今天的自己。 願您們的未來充滿健康和平安，願我們的幸福能夠成為您們心中最美麗的風景。
V345_13,心情 很好 我覺得台灣是一很好的國家 ，台灣人很熱情 我很喜歡台灣 住在台灣我感覺很方便 我會一直 住在台灣 當台灣的人民
I563_16,老婆辛苦你了，在家照顧小孩，我會繼續努力賺錢給家裡，等我賺很多錢，就可以回家陪你了。你喜歡的東西，自己拿錢買給自己，不要捨不得用。
