ID,Text,Valence,Arousal
T1339,某一天在CCU夜間學習的時候，有一個病人快要死亡（其實從當天下午她的生命徵象就不穩定了），已經用到第三線升壓劑，但是血壓還是越來越低，心電圖的波形也逐漸減弱。,4.25,3.375
T1340,最後，希望未來能在高壓且疲憊的工作過程當中持續保有幫助病人初心，當個專業且不失溫度的醫師。,6.25,3.7
T1341,我希望未來在遇到末期考慮移除維生處置的病患時，能在理智的判斷病情之後，根據病患的家庭狀況和家屬的性格給予不同的病情解釋方式，妥善的安撫生者的情緒，來幫助他們能盡快走出傷痛。,5.3,4.2
T1342,在ICU有許多的生離死別，如何能在理智的判斷與情感之間取得平衡是一門需要下功夫的學問，在查房的過程有時聽到家屬和病患的情感連結，會感到相當難受，但長久如此會有太多不必要的情緒影響工作，而太過漠然則會無法共情的幫助家屬處理失去親人的傷痛。,4.0,5.0
T1343,此時，在會客時間跟在老師身邊聆聽並且學習如何清楚地做病情解釋，共情的給予適當的情感支持，是相當大的收穫。,5.8,4.75
T1344,一位意識相對清醒也沒有接受插管的病患，本來和家屬的共識為積極治療，然而在後來診斷為IPF AE後便轉而考慮往安寧的方向照護，我想對於病患家屬而言肯定是相當難以接受的。,3.75,5.5
T1345,第二位病患為90/M ADL totally independent，入院使用抗生素和利尿劑針對肺炎和心衰竭做治療後，並沒有太多臨床或影像、實驗室數據上的進步，根據影像學和過去病史而下了IPF AE的診斷，因此在治療的策略上也在短短幾天內有相當大的轉變。,5.2,2.5
T1346,這兩周在MICU的primary care都是因為懷疑CAP造成的呼吸衰竭來到加護病房接受治療，而相較第一位病患病況穩定，脫離呼吸器後轉至一般病房照護。,4.75,3.7
T1347,了解到這些事情後，再回頭看這起事件，雖然還是會覺得這位家屬的表現方式不慎理想，但也稍微能夠理解她的作為了，因此或許這才是能夠繼續心平氣和跟她繼續解釋的緣故吧,5.2,3.875
T1348,我想，這大概就是他們急於表現的原因吧。,5.3,2.0
T1349,之後，等我有空的時候，我便回到討論事搜尋了一下這種現象，發現這種事情在加護病房並不少見，而且屢屢會造成病房醫師及護理師的困擾，但也有人深入去探討這種現象或這類人其背後的心理因素，而最後的結論不外乎是自責、愧疚於平時疏於照顧，抑或者是想要表現出自己又奉獻出一份心力的樣子。,3.5,5.3
T1350,雖然我並不是主要照顧病患以及解釋病患的人，但當下，我的心情是感覺有點荒謬的，為甚麼只出現一天的家屬會這麼理直氣壯地覺得她因為無知所以我們就必須把所有的事情重複一遍給她聽，病患住進加護病房也不是一兩天的事，如果要重複全部的事並不是短時間可以完成的，加護病房還有其他床需要老師去解釋，更何況病患的太太每天都有來，她都知道我們在做什麼也都能夠同意我們所做所為，結果你一來就打算全盤否定我們的專業，這是不是有點太武斷了呢?,3.5,7.375
T1351,然而，在手術的前一日，來會客的不只他太太一人，多了一位據說是這位病患的外甥女的中年女性，不知是家裡溝通出了什麼問題，她在老師像往常一樣解釋完病情並提及明天就要手術以後，就說她並不了解整個疾病的進展，要求我們將入院以後整個發展重新說一遍，並且希望詳細到各種處置的調整，影像上的解讀都能夠跟他說，好讓她理解為甚麼明天就要開刀了，語氣中似乎對於我們有一絲懷疑，好似我們都沒有做商量就逕自決定了所有事一樣。,3.5,5.625
T1352,這是發生在我primary care的事，這位病患是位上了年紀的先生，此次住院是因為靜脈栓塞的緣故，平時會客時間定期會出現的是他歲數相差不多的妻子，基本上，我的老師在會客時間都會來加護病房向家屬解釋目前的狀況以及未來的處置方向與建議，而他的太太聽完後也都表示理解並遵從我們的建議去治療她先生。,5.5,2.125
T1353,社會上的人百百種，每個人都有不同的想法和顧慮，除了醫療上的評估外還需要更多的醫病溝通，不但要讓病人盡可能了解我們醫學上所需要的檢查和處置，也要盡所能去了解病人社會上生活上所擔心和顧慮的事情，才能在彼此的溝通上更加順暢。,6.125,2.5
T1354,在本次的反思心得寫作中我理解到不能只以醫學上的理論來評估一個病人，尤其是在一些突發重症被送來醫學中心的病人身上，我們平常所習慣的處置很有可能只對於常來醫學中心，習慣中心的步調和規定的人有效。,5.2,2.625
T1355,這些病人可能平常都喜歡在診所就醫，而不喜歡來醫學中心排長隊浪費時間，這也符合此病人雖然家就住在高醫旁邊，糖尿病高血壓卻都在診所控制的行為，且其雖然有在服藥控制血糖，其入院後測來的糖化血色素還是相當的高，很有可能平常在診所以多半是拿藥並沒有積極和醫師討論控制策略。,4.5,3.0
T1356,另外發現什麼，或是觀點不同了:青壯年男性可能多是家裡經濟支柱，或是有一些工作會面需要出席，特別不喜歡被住院拖延了時間。,4.8,3.25
T1357,該病人曾表示其是醫院附近鴨肉攤販的老闆，很多醫護人員也曾經去過那家店用餐，有可能該病人其實是想要趕快回歸工作崗位，也表示給家人看他的身體無恙不用擔心，故才急著想要出院。,5.0,3.625
T1358,對於違背我們醫學認知的病人，常常就會給他貼上不合作，有危險的標籤，對他的處置也會更加小心，以免製造可能被告的契機。,4.5,5.25
T1359,我的先入為主如何影響感受:我可能會認為自己是站在醫學知識的優勢方，而都以醫學方面的併發症和風險評估來評論病人的病情，而忽略了病人的主觀感受和內在想法。,4.2,4.0
T1360,這種病人常常會讓我們感到無奈，明明知道他出院風險很高但是也勸不動他們，最後只能在講解其出院風險後以自保的方式讓病人出院，並告知其有任何不適須立即返院。,4.2,3.125
T1361,這樣的想法其實在實習過程中也已經看過許多，特別是在一些青壯年的男性身上，我的第一反應是他們對於疾病的認識不夠，或是對自己的身體過於自信，所以僅憑個人不舒服與否來決定自己疾病的嚴重度，反而容易忽略醫護人員的講解。,4.25,4.6
T1362,在每天訪視病人中就可以感覺到病人對於加護病房規定的不滿以及其想要離開的想法，可以感覺到病人雖然身體需要藥物維持，但是病人本身卻沒甚麼病識感，認為現在的狀況已經是可以出院的程度。,4.0,4.5
T1363,我的情緒為何？為何有這種感覺？（信仰、態度、價值觀）:,5.0,4.875
T1364,最後在即將轉出到一般病房時要求出院，在主治醫師同意下病人因個人因素出院並之後在門診追蹤。,5.0,2.25
T1365,具體發生什麼事:在心臟內科加護病房學習時，我照顧的一位因ST段上升心肌梗塞入院的病人在入院後休克使用升壓劑治療，肺水腫使用利尿劑治療，但是病人本身卻感覺自己狀況良好，曾經不止一次自己下床上廁所，在被護理人員制止後仍然會嘗試下床，也常和醫師抱怨自己身體已無不適，不需要繼續住在加護病房。,4.125,6.0
T1366,希望以後能保持著作為醫師的初衷，凡事以病患為優先考量，在不影響病患的權益下，處置上也可以盡力讓家屬放心安心。,5.5,3.0
T1367,對無法自主表達意願的病患來說，也實在難評斷積極與消極是對與錯。,4.0,3.625
T1368,我相信這樣的情況在MICU一定是數見不鮮，但乍聽之下仍然是令我詫異，尤其與前一位病患的對比鮮明。,4.5,4.2
T1369,每天重複說明對於一切急救全拒，說道如果她要離開了那是她的命，她已經花掉我一台BMW的錢…等等。,3.1,7.0
T1370,在加護病房照顧的常不只是病人，也照顧家屬，類似的情況也包括在安寧病房。,4.875,3.0
T1371,這是我的一個疑惑。,4.75,3.6
T1372,許多疾病都有專家共識形成的診斷/治療的Guideline，但是否越接近疾病(或是生命?)末期，越缺少一致的標準？,4.3,2.5
T1373,於是我便在思考，我們是否有很多的醫療行為都只是在回應家屬或病人的期待呢？,4.5,4.3
T1374,我們仍然照會了神經科試圖評估張女士意識持續昏迷的原因，很顯然地，神經科也只能嘗試安排更多的檢查試圖找尋一些渺茫的蛛絲馬跡。,4.5,4.7
T1375,對我們而言是再稀鬆平常不過的理解，對他們來說仍是一個殘酷的答案。,3.5,3.0
T1376,家屬從了解到接受氣切，是一段漫長的過程。,4.5,4.625
T1377,Sepsis的狀況逐漸改善，呼吸器的指標也逐漸朝向Weaning的方向調整，但仍未達到可以完全Weaning的程度。,5.0,3.4
T1378,即便我們心裡知道，這些檢查多半無法明確告訴我們是何處的病灶造成了意識不清，更殘酷的是，就算知道了，似乎以現今的醫學也力有未逮。,3.75,3.125
T1379,從他們眼神可以看出他們是多麼地希望喚醒意識昏迷的她，他們也積極詢問是否可以安排各種腦部抑或是神經檢查。,4.6,4.9
T1380,家屬相當積極，主要為兒女們每天會客時間都有來。,6.0,2.875
T1381,我來的時候她已經住院約一個禮拜了，即便Sepsis的情形已然獲得明顯的改善，然而依然Consciousness disturbance。,4.375,4.75
T1382,我從這次經驗學習在醫學知識外的東西：在壞消息告知方面，主治醫師能有條理並簡單明瞭地解說病情，取得病人及家屬了解並同意醫療措施，用詞及態度有適當的同理心表現，是我要學習的目標；另外，病人家屬若喪失至親、經濟來源，也需要心理師及社工等資源的介入，應該要及早跟病人家屬溝通，詢問需求，配合其他醫療專業落實全人、全家、全程、全隊及全社區的五全照顧模式。,5.625,4.7
T1383,家屬一開始也無法接受如此快速的病程轉變，但隨著治療時間拉長，也開始面對總有必須要放手的一天…這是第一個無法跟我溝通的病人，隨著前幾天的狀況好轉到後期的DNR，我的心情也隨之由上而下，尤其是在病人太太希望能降低鎮靜讓他能跟孩子說說話及交代後事，一時頓為鼻酸；ICU 的工作環境時常面對病人的生死，將重症病人救回當然令人開心鼓舞，但頻繁的面對不可逆的末期疾病也會令人低落，在此感謝堅守於ICU 工作的學長姐們。,5.75,5.3
T1384,他是位51歲男性，有3名小孩，職業是工人，40多歲就因慢性腎臟病開始洗腎，加上心臟及肝臟都有問題，可想而知對日常生活及家庭經濟上都有很大影響，今年5月起因黃疸日益嚴重到外院就醫，診斷疑似有肝腫瘤轉來本院，一開始意識狀態還清楚，但有黃疸及低血壓的症狀，入院後卻疑似肺炎而發生呼吸衰竭住進ICU接受插管治療，ICU第二天即給予鎮靜使其配合呼吸器治療，所以無法言語，治療期間給予後線抗生素及血液透析，一開始感染狀況似有好轉，但肝臟功能卻一直下滑，加上持續的低血壓，無法脫離升壓劑，病情極不樂觀，,3.1,4.75
T1385,在內科ICU不外乎是一些呼吸衰竭、休克伴隨許多共病的病人，原本預期都是沒有意識的，但其實不盡然，隨著病程好轉或惡化，病人意識也跟著清醒或昏迷，我的primary care就是如此。,4.3,4.0
T1386,這也影響了我之後和他聊天的方向，變得站在鼓勵他的角度，希望能消除他心中的緊張，進而勇敢選擇對他有利的治療方式。,5.125,3.25
T1387,知道病人擔心的點之後，比較能夠理解他的害怕，也體會到，病人拒絕某一些醫療處置的時候，或多或少都有他可能的潛在原因和脈絡，其實多問一下，也許就可以解決或釐清他們在意的點，進而針對擔心的部分去做解釋，消除他們心中的疑慮。,6.0,4.125
T1388,由於患者本身的意識狀況和表達能力都還算正常，跟他聊了一下，才知道說他害怕的點是因為之前劉真過世的消息，再加上有認識的人因為做類似的手術而死掉，心裡一直有陰影在，所以才一直猶豫，談話的過程中，病患也有跟我說他其實也知道醫生是為他好，但他真的還是會擔心，當下其實我的感覺是還蠻不好意思的，因為患者講的這些，完全推翻了我之前心裡的預設，我太先入為主了，病患並非不知道風險，但心裡的害怕還是使他遲遲無法下定決心。,3.25,5.6
T1389,關於這個病人，印象比較深刻的是，由於NSTEMI且洗腎時有過vital sign危及的情況，期間一直有詢問他是否要做cath來做進一步的診斷及治療，但是病人一直委婉的推託，我當下還蠻想不通的，一度還覺得病人感覺好像很不珍惜自己的生命，而且似乎聽不出我們跟他說的嚴重性，因為一來做cath雖然不是說完全沒有風險，但相較完全不做所可能造成的生命危險，這個風險或許還在可接受的範圍內，算是蠻安全的一個手術，也不需要做到全身麻醉，對他目前和未來來說是一個不錯的方法，實在是不清楚病人拒絕的原因是什麼。,4.0,5.125
T1390,"病患是一位68歲男性，本身有DM, HTN, CKD stage 5, CAD-3 vessel disease，這次來的主訴為胸痛、喘不過氣，經檢查後，診斷為NSTEMI合併高血鉀的問題，在CCU的時候，第一次洗腎的期間有發生過Af RVR、shock的情況，懷疑是hypovolemic造成的問題，後來經藥物控制及把水補回去之後，情況得以改善，",5.25,4.25
T1391,當時候只是聽老師講，也覺得這很合理，可當第一次遇到這樣實際的例子的時候，才知道做這樣的決定是不簡單的事情，不論是對病人家屬或是醫生來說都是，學會放下，不要給病人不必要的痛苦，我想這是我在加護病房中對於放下有了新的認知與體悟。,4.125,4.5
T1392,我覺得經過這幾次的死亡宣告後，對於老師常跟家屬說的:「我們並不是放棄病人，而是不要讓病人有更多痛苦」的這句話，有了更深刻的體悟。,4.7,4.125
T1393,我們可以預期病人就算是插管電擊後，可能可以恢復的程度大概就是病人目前躺床的樣子，其實這些可能會增加病人離開前的痛苦。,4.25,3.0
T1394,當死亡宣告後，我回頭想想，對於ㄧ位93歲躺在病床好長ㄧ段時間的病人，我剛剛第一時間想到的電擊與插管，對於病人來說，是不是比較好?,5.0,4.8
T1395,學長姐們很平穩的給予藥和氧氣，同時也在詢問這兩個小時間是否有發生甚麼事情和DNR的部分，最後病人很平靜的離開。,4.625,3.1
T1396,同時隨著時間過去，心裡也開始有些緊張了起來，除了病人還沒有回復之外，也沒有看到電擊和插管的動作。,4.25,6.25
T1397,當下跟學姊過去看到病人狀況後，心中的第一個想法是趕快回想當時候ACLS教的流程，甚麼時候該電擊以及插管，同時也再想說突然bradycardia和失去呼吸心跳的原因。,4.125,5.375
T1398,ㄧ位93歲的女性，病人早上查房時，vital sign尚可但意識不清，大約過了兩個小時後，突然間bradycardia後失去呼吸心跳，緊急給予epinephrine和扣mask，經過急救後，病人並沒有回來，在MICU中離開了。,2.75,5.1
T1399,我很佩服阿姨的家人能夠接受他的病況並貫徹不插管與急救的醫囑，然而年輕如我，我更大的體悟就是善終不能賭在別人身上，而是個自己必須爭取的人權，DNR與維生醫療包含的範圍很廣泛，而且生命很無常，很感謝在MICU這段時間有機會了解DNR的內容，並且有探討自己對於臨終照護價值觀的機會。,5.875,5.2
T1400,我想不管換做是我或是家人躺在那，即將離世前若能有清醒時刻，除了不想徒增身體的苦痛之外，我理想的善終應該是希望能與家人有多一點互動而不是受到醫療維生設備的限制，而這個對善終的想像在看到阿姨跟兒女時變得更加鮮明，也鼓勵我進一步思考關於臨終前光景的細節。,5.25,3.8
T1401,從每天的交班與會客對話中，稍微了解阿姨好像先前已和兒女討論過不急救不插管，阿姨的兒女們感覺也是孝順的，會客時間幾乎都會出現，甚至連遠在美國的大女兒也試著趕回來見最後一面，看著他們互動，雖然阿姨也是嚶嚶噎噎的哭著，我不禁想到其他床那些插著管子、眼神呆滯看著天花板的病人，赫然覺得阿姨離世前還能奮力揮灑他那最後一點生命力對兒女們表達情緒，這樣對當下的雙方而言是多麼寶貴的體驗。,7.0,5.8
T1402,從我接觸她短短不到一週的時間，阿姨從原本還可以對話到病情急轉直下虛弱的說不出話來，讓我感受到生命的無常之外，我一直都記得最後幾天他哭腫了雙眼並試圖揮舞著被束縛的雙手，我不禁想，阿姨是身體很不舒服，還是對於離開這個世界感到不捨?,3.125,6.625
T1403,這兩週照顧的病人中，印像比較深刻的應該是之前住在第二床，胃腸道出血入院後合併嚴重肺炎感染的滕朱女士吧！,5.0,3.625
T1404,這兩週在加護病房見習有許多次近距離接觸生離死別，各個家庭對於DNR及維生設備撤除的選擇大不相同，但在病房穿梭，探訪時間看到一幕幕家屬垂淚看著病人，在他們耳朵旁輕聲呼喚他們名字的畫面，我知道不論選擇如何，這些選擇大多都是被愛與對善終的認知所驅動的。,5.75,4.2
T1405,我覺得家屬的期待到後來已經有點變質，他們的確是愛阿嬤，但這樣的愛我覺得已經扭曲了。,3.5,5.75
T1406,如果真的為了愛她所以才不給她任何藥物，希望她早日脫離病痛，但其實這些藥不正是為了緩解阿嬤目前的病痛才給的麼？,4.25,5.875
T1407,這裡我不想猜測過多家屬的動機，我只覺得連平常自己頭痛都會吃顆止痛藥了，阿嬤的病況如此複雜，如果真的什麼藥物都不給，做子女的忍心看阿嬤忍受這樣的痛苦麼？,3.375,5.625
T1408,老師也有解釋說這些藥物只是症狀控制，停藥後阿嬤會很不舒服但也不一定會很快離開，難道真的要看阿嬤這麼不舒服什麼藥都不給麼？,3.5,5.5
T1409,這時最令我不解的事情發生了，家屬竟要求不要給阿嬤任何藥物，說不要再給阿嬤帶來痛苦了。,2.7,6.2
T1410,之後的確依照家屬的意願拔管，病人也神奇的撐了下來，喘的情形也尚不明顯。,5.625,3.125
T1411,之後很像有提到原來一開始插管是某個家族成員自己的決定，因為橫向聯繫沒有很好，所以才會插管後要求拔管。,4.0,3.0
T1412,所以他們希望母親可以不要跟爸爸一樣，也因此他們希望老師替病人拔管，雖然老師有提起病人拔管完不一定會立刻離開，很有可能在病房喘很多天，非常的痛苦，這樣還是要拔管麼？,3.375,5.2
T1413,在查房家屬有提到病人的先生很像也是生病插管，但家屬覺得父親躺在床上這樣，只靠機器維持生命，也無法跟人互動，一點生命的尊嚴都沒有。,3.375,5.2
T1414,會對這個阿嬤有印象也是因為她體內有裝IABP，學長提醒過我去聽聽看心音的異常我才知道原來IABP聽起來是這個聲音。,5.0,4.2
T1415,臨床反思寫作：這兩個禮拜在CCU我有遇到一個我比較印象深刻的病人，雖然不是我自己的primary care，但是跟老師查房時有點印象。,5.0,4.5
T1416,醫療人員除了給予專業的建議之外，亦需了解其背景原因，適時提供必要之協助，減少病患家屬之心理層面的問題。,5.25,2.0
T1417,醫療過程不是單單指照顧病人，亦要感受其家屬的感受與壓力。,3.75,3.8
T1418,除了要詳細說明醫療決策的優劣點以讓決定者有時間好好思考或是回去討論之外，並且要給予其他資源的支持，例如請社工人員協助安撫病患家屬情緒，了解其需求，協助其家庭會議討論等，不要讓所有的責任跟重擔壓在其四姐一個人身上的感覺。,4.0,4.6
T1419,對於我(或醫療團隊)來說，此時後對於病患家屬的支持度相當重要。,5.5,3.2
T1420,雖然醫療策略大多都是醫療團隊給予的最佳建議，但在法定代理人做出決定後，並未在病人身上看到顯著的改善或成效時，便又會失去希望感到沮喪等等。,3.5,4.375
T1421,對於看到這樣的情況，家屬們因時間空間關係，而無法有效討論對病人的醫療決策，而暫時將這樣的重擔放在一個人的身上時，是非常沈重的。,3.875,4.625
T1422,雖然病人處於鎮靜昏迷的情況下無法表達任何言語，但在病人腎功能開始變化，接受大量治療與輸液下外觀可能逐漸改變，這樣的改變會讓家屬感到不安，甚至開始懷疑這樣對病人是否是最佳方式，也因此可能認為自己有某種程度上的責任問題，進而拒絕代替其兒子進行決定。,4.125,2.5
T1423,在病人病情並不樂觀的情況下，既希望能積極治療給予處置，卻又不希望病人需忍受一些痛苦。,4.125,4.375
T1424,從與其四姐的進行的病情說明的過程，我們可以感受到病人家屬對於病人狀況的失落，甚至開始感到不捨，也因此亦會開始詢問相對應治療對於病人的影響及痛苦度。,3.5,4.8
T1425,起初在一般檢查治療項目上，其四姐都能配合醫院需求積極進行檢查處置，但隨著病人病情並未好轉，甚至每況愈下，所需的處置也更具侵入性(例如：洗腎)，其四姐開始拒絕簽署文件，甚至說無法配合法定代理人的位置，而希望院方直接跟其兒子進行討論決定。,3.75,5.375
T1426,但由於其兒子長期在北部工作，因此來探望者主要為其四姐(暫時待在高雄)，也由於地緣位置關係，因此一開始有請其四姐作為法定代理人，協助醫院相關治療或文件上的簽署。,5.0,1.875
T1427,此病人65歲，婚姻狀態為離婚，入院病歷記載雖無子女，但有一名法律上的兒子(養子?)負責病人相關醫療決策簽署。,4.875,1.5
T1428,此案病人為MICU的primary care，65歲女性，在一般病房住院期間因SLE flare up合併ARDS，緊急插管後進入MICU照護。,3.8,3.5
T1429,Now what:但其實後來想想，不耐煩的情緒或語氣是沒辦法解決事情的，反而應該去了解家屬擔心的點在哪裡，用他能理解的方式去解決他的疑慮，這樣才能真正有效率的解決問題，當她的疑惑消失，也不會花那麼多時間每次問一樣的問題~,5.25,3.375
T1430,So what(情緒):我看老師們都可以很有耐心地重複解釋給她聽，但我自己知道如果換作是我，應該會因為時間的關係而漸漸變得不耐煩，到最後語氣也會越來越不好,4.0,4.9
T1431,What:在ICU遇到一個家屬每次查房都會拿著一張白紙問著常常重複的問題，不管前一天跟家屬解釋的多清楚，隔天他還是有很高的機會再問一次，請很明顯地感覺到他很難接受醫師的解釋，一旦他認為可能是某種原因，不管跟他解釋在多次都沒用，所以每次花在她身上的時間幾乎是別床的2.3倍。,3.75,3.875
T1432,所以，我在想，王中民先生也符合這兩點，當然可以經驗性開Ciproxin + beta-latam囉！,5.25,5.0
T1433,"回來對照曾寶賢女士，他也有被開Ciproxin,但是原因是她血型動力學不穩定(一樣shock)再加上多重抗藥性細菌感染風險高(其實urine culture已經長出XDR的KP了)，所以符合Ciproxin的criteria(Ciproxin的包裝上面都有寫，血型動力學不穩+多重抗藥性細菌感染風險高要Ciproxin + beta-latam)。",4.625,2.375
T1434,老師說是因為這個病人上個月才因為肺炎出院，這次是短時間再入院(他出院又是住在護理之家，我們當然要更加小心)，所以我們要防止他真的再度感染而加重他的情況，所以一開始就用了比較後線的Ciproxin。,4.8,3.25
T1435,所以，為了防止她的腸胃道因為這些壓力而出血(又多一個併發症)，所以才會預防性地給Famotidine。,5.0,2.75
T1436,"這病人因為tumor的關係一直在發燒，目前在用氣切呼吸，上禮拜又有septic shock, 她的身體現在一定承受著很大的壓力。",3.25,5.875
T1437,結果，一問之下才知道，原來學長這是預防性給藥。,4.875,2.0
T1438,"我知道Famotidine是H2-receotor的blocker, 但是我不知道我的病人有ulcer。",4.75,2.25
T1439,我在瀏覽醫囑的時候發現她曾經被開Famotidine，感到很好奇。,5.0,5.875
T1440,在這段期間，我看見了在拔管前病人家屬如何作心理調適，也看見病人家屬在一旁默默地陪伴著病人鼓勵著，見證人性的光輝。,7.375,5.4
T1441,每次在管制門開放前，走廊上的病人家屬總看起來憂心忡忡，來回踱步時不時討論著，像是深怕管制門後面有顆炸彈會隨時引爆，帶來不好的消息，而當得知病人情況好轉後，先前的陰霾變一掃而空，帶著愉快的心情離開，當然也有些家屬得知的消息不是好消息，有時邊聽主治醫師解釋病情時，眼淚便奪眶而出，特別是當家屬在替病人簽DNR或是放棄氣切等等，他們往往不能一時之間拿定主意，像是突然來了個千斤頂讓你決定頂住或放下，我想這不管發生在任何人身上都是一樣的，我們從來無法決定自己的命運，而如今，卻突然有了選擇權，而這對象不是自己，而是這一生最摯愛的家人的命運，我想那種突如其來的責任真的不是一個人可以獨自面對的。,3.75,5.875
T1442,在心臟內科加護病房的這兩周，每到家屬會客時間，空氣中總是特別可以感受到那種情感的波動，或許是因為會客時間一天只有中午這時段，再加上病人情況普遍不佳，所以那種可能與親人離別的感覺會更加強烈，而能見面的時間也顯得更加珍貴，因此大部分家屬們都會會很珍惜這短短的時間，排除萬難前來探望病人，並仔細詢問醫師病患的疾病進展如何，有沒有機會轉回普通病房等。,5.625,5.25
T1443,而相反的，當病患兒子來的時候大多都是在一旁滑著手機，每當我經過時，總覺得好像有那裡奇怪，一種顛覆想像的畫面出現在眼前。,4.4,4.8
T1444,看到外籍看護在一旁一隻手輕撫著病人的臉，一隻手握住病人被約束的手，輕聲地在病人耳朵旁，叫著名字喚著加油，不停地鼓勵著病患，雖帶點異國口音，但卻可以從聲音中感受到那種強烈的盼望，那種人性中最善良的表現。,6.25,5.25
T1445,我認為或許在他轉出普通病房後，可以找社工師跟他聊聊他的想法，以及他是否真的理解簽下DNR的意義。,4.5,2.125
T1446,說實在的，我認為這樣有點浪費醫療資源，我也認為這樣簽DNR根本沒意義。,4.125,5.0
T1447,這讓我不禁納悶預簽DNR的用意，以及經過搶救後病人救回來了，也穩定了，病人卻感覺絲毫沒有感謝的意思，反而像是怪我們把他插管，把他留在醫院，一覺得好轉就想要逃離醫院，然後下次又因為一樣的事情反覆進出。,3.1,5.5
T1448,但病患想要自行出院的意志很堅定，因此在今日我們變讓他轉出到普通病房，而他也自行出院了。,4.8,3.0
T1449,但由於擔心病患的情況仍不穩定，我們曾不斷說服病患留院繼續治療。,4.3,3.75
T1450,成功脫離呼吸器後，病患隨即要求要出院。,4.5,3.8
T1451,過程中病患明顯表達不滿。,3.0,5.5
T1452,由於擔心狀況不穩定，我們並沒有直接拔管，而是逐步try weaning。,3.7,4.0
T1453,經過治療後，病患的意適狀況逐漸好轉，但是病患卻在好轉後不斷要求要拔管。,4.125,4.5
T1454,之前也曾因為dyspnea造成昏倒兩三次。,3.6,2.5
T1455,上來後病患的意識狀態不穩定，因此我們當作acute decompensated heart failure with pulmonary edema導致的acute respiritory failure進行治療。,4.5,3.0
T1456,給予初步的氧氣治療，病患甦醒後因為很喘要求插管，因而撤銷DNR，並插上管上來CCU作進一步的治療。,4.875,2.625
T1457,這次是因為在超商前胸悶昏倒而入院。,4.25,3.1
T1458,我離開ICU前還未能等到她意識恢復，但從她身上我明白醫療本質是冰冷的，但醫師本為人，或許總有一天，醫學會回歸人本，能夠治療比疾病更為深層的缺陷。,4.125,3.375
T1459,所以換個角度思考，這位ICU的病人，她去到精舍這個地方，究竟是想逃離無窮無盡的治療，還是只是要尋求人生的慰藉?,4.5,2.75
T1460,後來我每天都花一小時陪她聊天，聊她的工作聊她的感情聊她的疾病，感覺她每一天都過得更開心，或許治療攸關生命，但從來不是她生命之重的寄託。,6.7,5.875
T1461,她明白治療是必然，但她的痛苦沒有依歸。,4.0,3.8
T1462,她嘴角的弧度像是乘載著十幾年來的無奈，說著我還能夠怎樣，她已經對醫學失去信心，她很認真在服藥治療，為什麼這些事情會一再發生在她身上，每每她跟醫師說類固醇的副作用皮膚變薄全身水腫讓她不勝其擾但醫師總是從未願意仔細聆聽。,3.375,6.0
T1463,後來我想起在風濕免疫科遇到的病人，一樣是SLE的三十幾歲女生，那時的她pancytopenia入院治療，以為是SLE flare up 打打pulse steroid血球就會上升，殊不知一直都沒有起色，那時候的我看著只有一萬的血小板和嚴重的leukopenia數據都覺得很擔憂，每次輸完血過一兩天就又掉下去，每天去看她時都沒有什麼表情，終於有一天我問她你對自己這次入院有什麼想法嗎?,4.5,3.25
T1464,在現今西醫主流的年代，竟會有人完全捨棄西醫治療，希望藉由沒有根據的宗教療法來治癒自己的疾病。,4.125,5.625
T1465,她不是我的Primary care，但聽到學長姊交班時的敘述，我當下第一個反應是:「怎麼會有人這麼傻?」,4.125,5.5
T1466,ICU: 生命的反思這是一位四十幾歲的女性，過去病史有SLE跟ESRD 預計要洗腎，因為本身非常不想要洗腎，於是尋求宗教幫助躲進精舍，一個月並未服用藥物也未接受任何治療，在精舍被發現時已經意識改變，OHCA送進急診之後，CPR三次才救回來。,3.5,4.2
T1467,而要說服病人家屬前，這也需要非常多的臨床經驗，才能夠堅定地做出判斷。,5.5,2.875
T1468,如果當時學長的態度稍微游移不定，可能會讓家屬覺得還有機會，若當時沒有先預判病情做好相關準備，在病人快不行的時候一定會措手不及。,4.125,3.625
T1469,而在當天下午四點多，病人的血壓已經掉到六十幾，且身上已出現多處大理石班，表示灌流已經非常的差，心臟已經快要失去功能，當的家屬是希望能夠留一口氣回家，所以最後就AAD回家。,3.3,3.875
T1470,在會客時，學長就已非常明確的態度跟家屬解釋病情已經不樂觀，並且以我們專業的判斷對接下來的治療方向進行說明，然後也請家屬先做好準備並詢問依些關於病人後事的相關事項。,4.3,3.0
T1471,一開始我其實並不知道該用甚麼樣的態度去面對家屬，究竟是要繼續積極治療還是要選擇放手，不同的選擇會影響溝通的內容。,4.625,4.2
T1472,有一位病人在當時進來MICU時就已經非常不穩定，已經上三線升壓劑才勉強維持血壓，病人隨時都有可能會撐不住。,3.5,5.0
T1473,5. 另外我發現什麼，或是觀點部不同了凡事對要顧及病人隱私，相同情形可以離開病房時用被子蓋住上半身，或是把病房不連拉起來作遮蔽6.,4.875,3.1
T1474,可能發生什麼事即使不是會客時間，也可能會有一般病房病人轉ICU，有家屬陪同，若家屬看到有病人是被這樣不尊重隱私對待，可能對醫療團隊專業度失去信心,4.0,3.5
T1475,3. 我的先入為主如何影響感受. 我當下想趕快跟學長討論心電圖，外加身處ICU，也不是會客時間，病房不會有閒雜人進出，加上病人意識不清，就沒有顧及病人隱私，離開病房時讓病人上半身露在外面4.,4.2,2.75
